area_code,area_name,indicator,period,measure,unit,value
E06000005,Darlington,Alcohol related mortality,2008,"Age standardised rate per 100,000",Persons,51.1228983545047
E06000007,Warrington,Alcohol related mortality,2008,"Age standardised rate per 100,000",Persons,53.4772745224117
E06000014,York,Alcohol related mortality,2008,"Age standardised rate per 100,000",Persons,42.1317249209742
E06000020,Telford and Wrekin,Alcohol related mortality,2008,"Age standardised rate per 100,000",Persons,53.7198718419147
E06000025,South Gloucestershire,Alcohol related mortality,2008,"Age standardised rate per 100,000",Persons,40.3251677746804
E06000030,Swindon,Alcohol related mortality,2008,"Age standardised rate per 100,000",Persons,47.3936417645829
E06000031,Peterborough,Alcohol related mortality,2008,"Age standardised rate per 100,000",Persons,50.6224518350267
E06000034,Thurrock,Alcohol related mortality,2008,"Age standardised rate per 100,000",Persons,46.1076564121038
E06000038,Reading,Alcohol related mortality,2008,"Age standardised rate per 100,000",Persons,48.0133089544268
E06000042,Milton Keynes,Alcohol related mortality,2008,"Age standardised rate per 100,000",Persons,47.613297797871
E06000050,Cheshire West and Chester,Alcohol related mortality,2008,"Age standardised rate per 100,000",Persons,55.3288510412554
E06000055,Bedford,Alcohol related mortality,2008,"Age standardised rate per 100,000",Persons,46.3620653053358
E08000007,Stockport,Alcohol related mortality,2008,"Age standardised rate per 100,000",Persons,47.0707757734899
E08000009,Trafford,Alcohol related mortality,2008,"Age standardised rate per 100,000",Persons,47.1125563169001
E08000029,Solihull,Alcohol related mortality,2008,"Age standardised rate per 100,000",Persons,41.5786524081297
E06000029,Poole,Alcohol related mortality,2008,"Age standardised rate per 100,000",Persons,49.000837578524
E06000005,Darlington,Alcohol related mortality,2009,"Age standardised rate per 100,000",Persons,51.3821818646949
E06000007,Warrington,Alcohol related mortality,2009,"Age standardised rate per 100,000",Persons,46.9069417737854
E06000014,York,Alcohol related mortality,2009,"Age standardised rate per 100,000",Persons,35.3443392584123
E06000020,Telford and Wrekin,Alcohol related mortality,2009,"Age standardised rate per 100,000",Persons,55.1360329513042
E06000025,South Gloucestershire,Alcohol related mortality,2009,"Age standardised rate per 100,000",Persons,39.6980660241639
E06000030,Swindon,Alcohol related mortality,2009,"Age standardised rate per 100,000",Persons,44.4421074570239
E06000031,Peterborough,Alcohol related mortality,2009,"Age standardised rate per 100,000",Persons,45.9787345040756
E06000034,Thurrock,Alcohol related mortality,2009,"Age standardised rate per 100,000",Persons,36.944510440215
E06000038,Reading,Alcohol related mortality,2009,"Age standardised rate per 100,000",Persons,52.4269280574889
E06000042,Milton Keynes,Alcohol related mortality,2009,"Age standardised rate per 100,000",Persons,42.5608057538022
E06000050,Cheshire West and Chester,Alcohol related mortality,2009,"Age standardised rate per 100,000",Persons,49.713620351361
E06000055,Bedford,Alcohol related mortality,2009,"Age standardised rate per 100,000",Persons,46.7817872270796
E08000007,Stockport,Alcohol related mortality,2009,"Age standardised rate per 100,000",Persons,53.6724995903671
E08000009,Trafford,Alcohol related mortality,2009,"Age standardised rate per 100,000",Persons,45.9101620238276
E08000029,Solihull,Alcohol related mortality,2009,"Age standardised rate per 100,000",Persons,39.8280144902252
E06000029,Poole,Alcohol related mortality,2009,"Age standardised rate per 100,000",Persons,37.5186881312119
E06000005,Darlington,Alcohol related mortality,2010,"Age standardised rate per 100,000",Persons,44.37538453
