area_code,area_name,indicator,period,measure,unit,value
E08000001,Bolton,Rough sleeping estimate,2010,Count,Persons,2
E08000002,Bury,Rough sleeping estimate,2010,Count,Persons,3
E08000003,Manchester,Rough sleeping estimate,2010,Count,Persons,7
E08000004,Oldham,Rough sleeping estimate,2010,Count,Persons,1
E08000005,Rochdale,Rough sleeping estimate,2010,Count,Persons,5
E08000006,Salford,Rough sleeping estimate,2010,Count,Persons,4
E08000007,Stockport,Rough sleeping estimate,2010,Count,Persons,1
E08000008,Tameside,Rough sleeping estimate,2010,Count,Persons,9
E08000009,Trafford,Rough sleeping estimate,2010,Count,Persons,3
E08000010,Wigan,Rough sleeping estimate,2010,Count,Persons,6
E08000001,Bolton,Rough sleeping estimate,2011,Count,Persons,1
E08000002,Bury,Rough sleeping estimate,2011,Count,Persons,9
E08000003,Manchester,Rough sleeping estimate,2011,Count,Persons,15
E08000004,Oldham,Rough sleeping estimate,2011,Count,Persons,0
E08000005,Rochdale,Rough sleeping estimate,2011,Count,Persons,5
E08000006,Salford,Rough sleeping estimate,2011,Count,Persons,11
E08000007,Stockport,Rough sleeping estimate,2011,Count,Persons,0
E08000008,Tameside,Rough sleeping estimate,2011,Count,Persons,7
E08000009,Trafford,Rough sleeping estimate,2011,Count,Persons,1
E08000010,Wigan,Rough sleeping estimate,2011,Count,Persons,11
E08000001,Bolton,Rough sleeping estimate,2012,Count,Persons,1
E08000002,Bury,Rough sleeping estimate,2012,Count,Persons,3
E08000003,Manchester,Rough sleeping estimate,2012,Count,Persons,27
E08000004,Oldham,Rough sleeping estimate,2012,Count,Persons,1
E08000005,Rochdale,Rough sleeping estimate,2012,Count,Persons,8
E08000006,Salford,Rough sleeping estimate,2012,Count,Persons,10
E08000007,Stockport,Rough sleeping estimate,2012,Count,Persons,4
E08000008,Tameside,Rough sleeping estimate,2012,Count,Persons,0
E08000009,Trafford,Rough sleeping estimate,2012,Count,Persons,2
E08000010,Wigan,Rough sleeping estimate,2012,Count,Persons,15
E08000001,Bolton,Rough sleeping estimate,2013,Count,Persons,1
E08000002,Bury,Rough sleeping estimate,2013,Count,Persons,10
E08000003,Manchester,Rough sleeping estimate,2013,Count,Persons,24
E08000004,Oldham,Rough sleeping estimate,2013,Count,Persons,2
E08000005,Rochdale,Rough sleeping estimate,2013,Count,Persons,6
E08000006,Salford,Rough sleeping estimate,2013,Count,Persons,7
E08000007,Stockport,Rough sleeping estimate,2013,Count,Persons,3
E08000008,Tameside,Rough sleeping estimate,2013,Count,Persons,2
E08000009,Trafford,Rough sleeping estimate,2013,Count,Persons,2
E08000010,Wigan,Rough sleeping estimate,2013,Count,Persons,13
E08000001,Bolton,Rough sleeping estimate,2014,Count,Persons,4
E08000002,Bury,Rough sleeping estimate,2014,Count,Persons,0
E08000003,Manchester,Rough sleeping estimate,2014,Count,Persons,43
E08000004,Oldham,Rough sleeping estimate,2014,Count,Persons,0
E08000005,Rochdale,Rough sleeping estimate,2014,Count,Persons,17
E08000006,Salford,Rough sleeping estimate,2014,Count,Persons,14
E08000007,Stockport,Rough sleeping estimate,2014,Count,Persons,7
E08000008,Tameside,Rough sleeping estimate,2014,Count,Persons,7
E08000009,Trafford,Rough sleeping estimate,2014,Count,Persons,2
E08000010,Wigan,Rough sleeping estimate,2014,Count,Persons,7
E08000001,Bolton,Rough sleeping estimate,2015,Count,Persons,8
E08000002,Bury,Rough sleeping estimate,2015,Count,Persons,9
E08000003,Manchester,Rough sleeping estimate,2015,Count,Persons,70
E08000004,Oldham,Rough sleeping estimate,2015,Count,Persons,2
E08000005,Rochdale,Rough sleeping estimate,2015,Count,Persons,2
E08000006,Salford,Rough sleeping estimate,2015,Count,Persons,16
E08000007,Stockport,Rough sleeping estimate,2015,Count,Persons,9
E08000008,Tameside,Rough sleeping estimate,2015,Count,Persons,14
E08000009,Trafford,Rough sleeping estimate,2015,Count,Persons,1
E08000010,Wigan,Rough sleeping estimate,2015,Count,Persons,3
E08000001,Bolton,Rough sleeping estimate,2016,Count,Persons,8
E08000002,Bury,Rough sleeping estimate,2016,Count,Persons,3
E08000003,Manchester,Rough sleeping estimate,2016,Count,Persons,78
E08000004,Oldham,Rough sleeping estimate,2016,Count,Persons,3
E08000005,Rochdale,Rough sleeping estimate,2016,Count,Persons,12
E08000006,Salford,Rough sleeping estimate,2016,Count,Persons,26
E08000007,Stockport,Rough sleeping estimate,2016,Count,Persons,10
E08000008,Tameside,Rough sleeping estimate,2016,Count,Persons,19
E08000009,Trafford,Rough sleeping estimate,2016,Count,Persons,2
E08000010,Wigan,Rough sleeping estimate,2016,Count,Persons,28
E08000001,Bolton,Rough sleeping estimate,2017,Count,Persons,17
E08000002,Bury,Rough sleeping estimate,2017,Count,Persons,10
E08000003,Manchester,Rough sleeping estimate,2017,Count,Persons,94
E08000004,Oldham,Rough sleeping estimate,2017,Count,Persons,2
E08000005,Rochdale,Rough sleeping estimate,2017,Count,Persons,8
E08000006,Salford,Rough sleeping estimate,2017,Count,Persons,49
E08000007,Stockport,Rough sleeping estimate,2017,Count,Persons,10
E08000008,Tameside,Rough sleeping estimate,2017,Count,Persons,43
E08000009,Trafford,Rough sleeping estimate,2017,Count,Persons,5
E08000010,Wigan,Rough sleeping estimate,2017,Count,Persons,30
