area_code,area_name,indicator,period,measure,unit,value
E92000001,England,Long term vacant proprties,2004,Percentage,Dwellings,0.014694798007747648
E11000001,Greater Manchester,Long term vacant proprties,2004,Percentage,Dwellings,0.022620463473528668
E08000009,Trafford,Long term vacant proprties,2004,Percentage,Dwellings,0.009386011745862254
E92000001,England,Long term vacant proprties,2005,Percentage,Dwellings,0.014340009144947416
E11000001,Greater Manchester,Long term vacant proprties,2005,Percentage,Dwellings,0.024252209381373215
E08000009,Trafford,Long term vacant proprties,2005,Percentage,Dwellings,0.012038608400509122
E92000001,England,Long term vacant proprties,2006,Percentage,Dwellings,0.014258098128935803
E11000001,Greater Manchester,Long term vacant proprties,2006,Percentage,Dwellings,0.026458947144226332
E08000009,Trafford,Long term vacant proprties,2006,Percentage,Dwellings,0.011988612399831294
E92000001,England,Long term vacant proprties,2007,Percentage,Dwellings,0.014101085786073223
E11000001,Greater Manchester,Long term vacant proprties,2007,Percentage,Dwellings,0.026553240801706655
E08000009,Trafford,Long term vacant proprties,2007,Percentage,Dwellings,0.014041705962485591
E92000001,England,Long term vacant proprties,2008,Percentage,Dwellings,0.01452418817467016
E11000001,Greater Manchester,Long term vacant proprties,2008,Percentage,Dwellings,0.027729198984322866
E08000009,Trafford,Long term vacant proprties,2008,Percentage,Dwellings,0.014141729010806318
E92000001,England,Long term vacant proprties,2009,Percentage,Dwellings,0.013935445492200582
E11000001,Greater Manchester,Long term vacant proprties,2009,Percentage,Dwellings,0.02579751301579106
E08000009,Trafford,Long term vacant proprties,2009,Percentage,Dwellings,0.014152603789212135
E92000001,England,Long term vacant proprties,2010,Percentage,Dwellings,0.013135382459827488
E11000001,Greater Manchester,Long term vacant proprties,2010,Percentage,Dwellings,0.023306479259513197
E08000009,Trafford,Long term vacant proprties,2010,Percentage,Dwellings,0.010715391762155467
E92000001,England,Long term vacant proprties,2011,Percentage,Dwellings,0.012079082520891364
E11000001,Greater Manchester,Long term vacant proprties,2011,Percentage,Dwellings,0.02038038140623265
E08000009,Trafford,Long term vacant proprties,2011,Percentage,Dwellings,0.011427983115412333
E92000001,England,Long term vacant proprties,2012,Percentage,Dwellings,0.010992947081476353
E11000001,Greater Manchester,Long term vacant proprties,2012,Percentage,Dwellings,0.014803460726207507
E08000009,Trafford,Long term vacant proprties,2012,Percentage,Dwellings,0.009760608240008219
E92000001,England,Long term vacant proprties,2013,Percentage,Dwellings,0.009298071957307625
E11000001,Greater Manchester,Long term vacant proprties,2013,Percentage,Dwellings,0.011788990047979927
E08000009,Trafford,Long term vacant proprties,2013,Percentage,Dwellings,0.008991070512162578
E92000001,England,Long term vacant proprties,2014,Percentage,Dwellings,0.008806306691767928
E11000001,Greater Manchester,Long term vacant proprties,2014,Percentage,Dwellings,0.010373111004113766
E08000009,Trafford,Long term vacant proprties,2014,Percentage,Dwellings,0.006323017011682722
E92000001,England,Long term vacant proprties,2015,Percentage,Dwellings,0.008647835874782314
E11000001,Greater Manchester,Long term vacant proprties,2015,Percentage,Dwellings,0.009983687060643773
E08000009,Trafford,Long term vacant proprties,2015,Percentage,Dwellings,0.006502654144548796
E92000001,England,Long term vacant proprties,2016,Percentage,Dwellings,0.008433194286436607
E11000001,Greater Manchester,Long term vacant proprties,2016,Percentage,Dwellings,0.009327187706515647
E08000009,Trafford,Long term vacant proprties,2016,Percentage,Dwellings,0.006987388120423108
E92000001,England,Long term vacant proprties,2017,Percentage,Dwellings,0.008571732776617954
E11000001,Greater Manchester,Long term vacant proprties,2017,Percentage,Dwellings,0.008997606621680018
E08000009,Trafford,Long term vacant proprties,2017,Percentage,Dwellings,0.007116066903193107
