area_code,area_name,period,indicator,measure,unit,value
E08000009,Trafford,2010/11,Older people still at home 91 days after discharge,Proportion,Persons,73.7
E08000001,Bolton,2010/11,Older people still at home 91 days after discharge,Proportion,Persons,52.3
E08000002,Bury,2010/11,Older people still at home 91 days after discharge,Proportion,Persons,75.1
E08000003,Manchester,2010/11,Older people still at home 91 days after discharge,Proportion,Persons,64.1
E08000004,Oldham,2010/11,Older people still at home 91 days after discharge,Proportion,Persons,76.8
E08000005,Rochdale,2010/11,Older people still at home 91 days after discharge,Proportion,Persons,62.4
E08000006,Salford,2010/11,Older people still at home 91 days after discharge,Proportion,Persons,82.2
E08000007,Stockport,2010/11,Older people still at home 91 days after discharge,Proportion,Persons,80.2
E08000008,Tameside,2010/11,Older people still at home 91 days after discharge,Proportion,Persons,84.3
E08000010,Wigan,2010/11,Older people still at home 91 days after discharge,Proportion,Persons,81.1
E08000009,Trafford,2011/12,Older people still at home 91 days after discharge,Proportion,Persons,68.6
E08000001,Bolton,2011/12,Older people still at home 91 days after discharge,Proportion,Persons,79.7
E08000002,Bury,2011/12,Older people still at home 91 days after discharge,Proportion,Persons,86.7
E08000003,Manchester,2011/12,Older people still at home 91 days after discharge,Proportion,Persons,69.2
E08000004,Oldham,2011/12,Older people still at home 91 days after discharge,Proportion,Persons,82.6
E08000005,Rochdale,2011/12,Older people still at home 91 days after discharge,Proportion,Persons,70.7
E08000006,Salford,2011/12,Older people still at home 91 days after discharge,Proportion,Persons,82.7
E08000007,Stockport,2011/12,Older people still at home 91 days after discharge,Proportion,Persons,90.2
E08000008,Tameside,2011/12,Older people still at home 91 days after discharge,Proportion,Persons,88.4
E08000010,Wigan,2011/12,Older people still at home 91 days after discharge,Proportion,Persons,77
E08000009,Trafford,2012/13,Older people still at home 91 days after discharge,Proportion,Persons,75.9
E08000001,Bolton,2012/13,Older people still at home 91 days after discharge,Proportion,Persons,85.9
E08000002,Bury,2012/13,Older people still at home 91 days after discharge,Proportion,Persons,84.5
E08000003,Manchester,2012/13,Older people still at home 91 days after discharge,Proportion,Persons,63.4
E08000004,Oldham,2012/13,Older people still at home 91 days after discharge,Proportion,Persons,82
E08000005,Rochdale,2012/13,Older people still at home 91 days after discharge,Proportion,Persons,70.2
